"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Leudal";1640;"Leudal";35879;"29-04-2020";"12-05-2020";4;11,1;0;0;3;8,4
"Leusden";327;"Leusden";30401;"29-04-2020";"12-05-2020";3;9,9;0;0;1;3,3
"Lingewaard";1705;"Lingewaard";46601;"29-04-2020";"12-05-2020";15;32,2;1;2,1;2;4,3
"Lisse";553;"Lisse";22955;"29-04-2020";"12-05-2020";6;26,1;1;4,4;0;0
"Lochem";262;"Lochem";33729;"29-04-2020";"12-05-2020";7;20,8;0;0;1;3
"Loon op Zand";809;"Loon op Zand";23408;"29-04-2020";"12-05-2020";3;12,8;0;0;0;0
"Lopik";331;"Lopik";14467;"29-04-2020";"12-05-2020";5;34,6;0;0;1;6,9
"Loppersum";24;"Loppersum";9537;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Losser";168;"Losser";22683;"29-04-2020";"12-05-2020";1;4,4;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"29-04-2020";"12-05-2020";7;28;0;0;2;8
"Maasgouw";1641;"Maasgouw";23965;"29-04-2020";"12-05-2020";7;29,2;0;0;2;8,3
"Maassluis";556;"Maassluis";33213;"29-04-2020";"12-05-2020";7;21,1;1;3;0;0
"Maastricht";935;"Maastricht";121575;"29-04-2020";"12-05-2020";146;120,1;9;7,4;28;23
"Medemblik";420;"Medemblik";45101;"29-04-2020";"12-05-2020";1;2,2;0;0;0;0
"Meerssen";938;"Meerssen";18828;"29-04-2020";"12-05-2020";15;79,7;0;0;1;5,3
"Meierijstad";1948;"Meierijstad";81194;"29-04-2020";"12-05-2020";36;44,3;1;1,2;5;6,2
"Meppel";119;"Meppel";33920;"29-04-2020";"12-05-2020";1;2,9;0;0;0;0
"Middelburg";687;"Middelburg";48822;"29-04-2020";"12-05-2020";7;14,3;1;2;3;6,1
"Midden-Delfland";1842;"Midden-Delfland";19341;"29-04-2020";"12-05-2020";3;15,5;0;0;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"29-04-2020";"12-05-2020";2;6;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"29-04-2020";"12-05-2020";2;3,3;0;0;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"29-04-2020";"12-05-2020";2;18,3;0;0;1;9,1
"Moerdijk";1709;"Moerdijk";37129;"29-04-2020";"12-05-2020";10;26,9;0;0;0;0
"Molenlanden";1978;"Molenlanden";43909;"29-04-2020";"12-05-2020";9;20,5;0;0;2;4,6
"Montferland";1955;"Montferland";36011;"29-04-2020";"12-05-2020";4;11,1;1;2,8;4;11,1
"Montfoort";335;"Montfoort";13917;"29-04-2020";"12-05-2020";4;28,7;0;0;1;7,2
"Mook en Middelaar";944;"Mook en Middelaar";7847;"29-04-2020";"12-05-2020";2;25,5;0;0;1;12,7
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"29-04-2020";"12-05-2020";13;53,4;2;8,2;2;8,2
"Nederweert";946;"Nederweert";17019;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Nieuwegein";356;"Nieuwegein";63462;"29-04-2020";"12-05-2020";14;22,1;0;0;0;0
"Nieuwkoop";569;"Nieuwkoop";28811;"29-04-2020";"12-05-2020";1;3,5;0;0;0;0
"Nijkerk";267;"Nijkerk";43171;"29-04-2020";"12-05-2020";3;6,9;0;0;0;0
"Nijmegen";268;"Nijmegen";177659;"29-04-2020";"12-05-2020";45;25,3;2;1,1;10;5,6
"Nissewaard";1930;"Nissewaard";85219;"29-04-2020";"12-05-2020";17;19,9;3;3,5;2;2,3
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"29-04-2020";"12-05-2020";2;4,4;0;0;0;0
"Noord-Beveland";1695;"Noord-Beveland";7392;"29-04-2020";"12-05-2020";1;13,5;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"29-04-2020";"12-05-2020";10;21,1;0;0;1;2,1
"Noordwijk";575;"Noordwijk";43508;"29-04-2020";"12-05-2020";6;13,8;2;4,6;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"29-04-2020";"12-05-2020";8;34,2;1;4,3;1;4,3
"Nunspeet";302;"Nunspeet";27851;"29-04-2020";"12-05-2020";22;79;2;7,2;0;0
"Oegstgeest";579;"Oegstgeest";24840;"29-04-2020";"12-05-2020";3;12,1;0;0;0;0
"Oirschot";823;"Oirschot";18714;"29-04-2020";"12-05-2020";1;5,3;0;0;2;10,7
"Oisterwijk";824;"Oisterwijk";26245;"29-04-2020";"12-05-2020";3;11,4;2;7,6;2;7,6
"Oldambt";1895;"Oldambt";38209;"29-04-2020";"12-05-2020";1;2,6;0;0;0;0
"Oldebroek";269;"Oldebroek";23646;"29-04-2020";"12-05-2020";11;46,5;0;0;3;12,7
"Oldenzaal";173;"Oldenzaal";31836;"29-04-2020";"12-05-2020";2;6,3;0;0;0;0
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"29-04-2020";"12-05-2020";4;21,9;0;0;0;0
"Ommen";175;"Ommen";18009;"29-04-2020";"12-05-2020";1;5,6;0;0;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"29-04-2020";"12-05-2020";4;13,5;2;6,8;1;3,4
"Oosterhout";826;"Oosterhout";55982;"29-04-2020";"12-05-2020";19;33,9;3;5,4;3;5,4
"Ooststellingwerf";85;"Ooststellingwerf";25469;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"29-04-2020";"12-05-2020";0;0;0;0;1;10,3
"Opmeer";432;"Opmeer";11836;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Opsterland";86;"Opsterland";29733;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Oss";828;"Oss";91915;"29-04-2020";"12-05-2020";21;22,8;0;0;1;1,1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"29-04-2020";"12-05-2020";4;10,2;1;2,5;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"29-04-2020";"12-05-2020";3;21,4;0;0;0;0
"Oudewater";589;"Oudewater";10230;"29-04-2020";"12-05-2020";3;29,3;1;9,8;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"29-04-2020";"12-05-2020";7;14,6;0;0;1;2,1
"Papendrecht";590;"Papendrecht";32136;"29-04-2020";"12-05-2020";6;18,7;1;3,1;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"29-04-2020";"12-05-2020";6;13,8;1;2,3;2;4,6
"Pekela";765;"Pekela";12196;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"29-04-2020";"12-05-2020";9;16,3;2;3,6;3;5,4
"Purmerend";439;"Purmerend";81249;"29-04-2020";"12-05-2020";12;14,8;0;0;3;3,7
"Putten";273;"Putten";24112;"29-04-2020";"12-05-2020";3;12,4;0;0;0;0
"Raalte";177;"Raalte";37712;"29-04-2020";"12-05-2020";9;23,9;1;2,7;1;2,7
"Reimerswaal";703;"Reimerswaal";22730;"29-04-2020";"12-05-2020";1;4,4;0;0;0;0
"Renkum";274;"Renkum";31419;"29-04-2020";"12-05-2020";3;9,5;0;0;0;0
"Renswoude";339;"Renswoude";5444;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"29-04-2020";"12-05-2020";2;15,3;1;7,6;0;0
"Rheden";275;"Rheden";43761;"29-04-2020";"12-05-2020";39;89,1;2;4,6;0;0
"Rhenen";340;"Rhenen";20119;"29-04-2020";"12-05-2020";8;39,8;1;5;2;9,9
"Ridderkerk";597;"Ridderkerk";46189;"29-04-2020";"12-05-2020";29;62,8;1;2,2;2;4,3
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"29-04-2020";"12-05-2020";34;89,1;2;5,2;7;18,3
"Rijswijk";603;"Rijswijk";54450;"29-04-2020";"12-05-2020";11;20,2;0;0;1;1,8
"Roerdalen";1669;"Roerdalen";20574;"29-04-2020";"12-05-2020";1;4,9;0;0;0;0
"Roermond";957;"Roermond";58260;"29-04-2020";"12-05-2020";6;10,3;0;0;2;3,4
"Roosendaal";1674;"Roosendaal";77251;"29-04-2020";"12-05-2020";15;19,4;0;0;2;2,6
"Rotterdam";599;"Rotterdam";651157;"29-04-2020";"12-05-2020";280;43;43;6,6;60;9,2
"Rozendaal";277;"Rozendaal";1704;"29-04-2020";"12-05-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"29-04-2020";"12-05-2020";12;52,5;1;4,4;2;8,7
"Schagen";441;"Schagen";46483;"29-04-2020";"12-05-2020";2;4,3;0;0;3;6,5
