"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Rucphen";840;"Rucphen";22878;"30-09-2020";"13-10-2020";167;730;2;8,7;0;0
"Schagen";441;"Schagen";46483;"30-09-2020";"13-10-2020";109;234,5;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"30-09-2020";"13-10-2020";37;374,5;1;10,1;0;0
"Schiedam";606;"Schiedam";78730;"30-09-2020";"13-10-2020";569;722,7;9;11,4;2;2,5
"Schiermonnikoog";88;"Schiermonnikoog";947;"30-09-2020";"13-10-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"30-09-2020";"13-10-2020";70;206,9;0;0;4;11,8
"Simpelveld";965;"Simpelveld";10555;"30-09-2020";"13-10-2020";12;113,7;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"30-09-2020";"13-10-2020";45;385,8;1;8,6;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"30-09-2020";"13-10-2020";109;373,2;1;3,4;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"30-09-2020";"13-10-2020";172;186,1;3;3,2;1;1,1
"Sliedrecht";610;"Sliedrecht";25220;"30-09-2020";"13-10-2020";96;380,7;0;0;1;4
"Sluis";1714;"Sluis";23210;"30-09-2020";"13-10-2020";11;47,4;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"30-09-2020";"13-10-2020";127;226,2;1;1,8;1;1,8
"Soest";342;"Soest";46606;"30-09-2020";"13-10-2020";304;652,3;5;10,7;1;2,1
"Someren";847;"Someren";19368;"30-09-2020";"13-10-2020";39;201,4;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"30-09-2020";"13-10-2020";61;352,2;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"30-09-2020";"13-10-2020";60;189,4;0;0;0;0
"Staphorst";180;"Staphorst";17145;"30-09-2020";"13-10-2020";89;519,1;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"30-09-2020";"13-10-2020";47;216,3;1;4,6;0;0
"Steenbergen";851;"Steenbergen";24416;"30-09-2020";"13-10-2020";113;462,8;2;8,2;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"30-09-2020";"13-10-2020";134;303,7;2;4,5;0;0
"Stein";971;"Stein";25007;"30-09-2020";"13-10-2020";42;168;1;4;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"30-09-2020";"13-10-2020";297;457,4;8;12,3;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"30-09-2020";"13-10-2020";265;294,5;0;0;1;1,1
"Terneuzen";715;"Terneuzen";54426;"30-09-2020";"13-10-2020";84;154,3;0;0;0;0
"Terschelling";93;"Terschelling";4888;"30-09-2020";"13-10-2020";26;531,9;1;20,5;0;0
"Texel";448;"Texel";13575;"30-09-2020";"13-10-2020";15;110,5;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"30-09-2020";"13-10-2020";153;408,7;4;10,7;1;2,7
"Tholen";716;"Tholen";25757;"30-09-2020";"13-10-2020";74;287,3;3;11,6;2;7,8
"Tiel";281;"Tiel";42159;"30-09-2020";"13-10-2020";201;476,8;1;2,4;1;2,4
"Tilburg";855;"Tilburg";219789;"30-09-2020";"13-10-2020";925;420,9;4;1,8;2;0,9
"Tubbergen";183;"Tubbergen";21275;"30-09-2020";"13-10-2020";195;916,6;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"30-09-2020";"13-10-2020";108;320,1;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"30-09-2020";"13-10-2020";97;286,2;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"30-09-2020";"13-10-2020";95;296,4;2;6,2;0;0
"Uden";856;"Uden";42119;"30-09-2020";"13-10-2020";92;218,4;1;2,4;2;4,7
"Uitgeest";450;"Uitgeest";13666;"30-09-2020";"13-10-2020";69;504,9;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"30-09-2020";"13-10-2020";140;474,9;1;3,4;0;0
"Urk";184;"Urk";21031;"30-09-2020";"13-10-2020";18;85,6;0;0;0;0
"Utrecht";344;"Utrecht";357597;"30-09-2020";"13-10-2020";2505;700,5;28;7,8;1;0,3
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"30-09-2020";"13-10-2020";243;490,1;1;2;1;2
"Vaals";981;"Vaals";10105;"30-09-2020";"13-10-2020";9;89,1;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"30-09-2020";"13-10-2020";41;250,5;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"30-09-2020";"13-10-2020";120;384,7;0;0;0;0
"Veendam";47;"Veendam";27384;"30-09-2020";"13-10-2020";61;222,8;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"30-09-2020";"13-10-2020";308;463,2;4;6;3;4,5
"Veere";717;"Veere";21880;"30-09-2020";"13-10-2020";24;109,7;1;4,6;0;0
"Veldhoven";861;"Veldhoven";45466;"30-09-2020";"13-10-2020";231;508,1;3;6,6;3;6,6
"Velsen";453;"Velsen";68648;"30-09-2020";"13-10-2020";237;345,2;6;8,7;1;1,5
"Venlo";983;"Venlo";101802;"30-09-2020";"13-10-2020";463;454,8;3;2,9;1;1
"Venray";984;"Venray";43614;"30-09-2020";"13-10-2020";194;444,8;1;2,3;2;4,6
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"30-09-2020";"13-10-2020";286;503,4;3;5,3;3;5,3
"Vlaardingen";622;"Vlaardingen";73397;"30-09-2020";"13-10-2020";592;806,6;4;5,4;1;1,4
"Vlieland";96;"Vlieland";1155;"30-09-2020";"13-10-2020";9;779,2;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"30-09-2020";"13-10-2020";66;148,8;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"30-09-2020";"13-10-2020";13;104,2;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"30-09-2020";"13-10-2020";92;359,4;1;3,9;0;0
"Voorst";285;"Voorst";24552;"30-09-2020";"13-10-2020";49;199,6;0;0;0;0
"Vught";865;"Vught";26558;"30-09-2020";"13-10-2020";103;387,8;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"30-09-2020";"13-10-2020";121;262,5;0;0;0;0
"Waalre";866;"Waalre";17456;"30-09-2020";"13-10-2020";76;435,4;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"30-09-2020";"13-10-2020";193;396,8;1;2,1;1;2,1
"Waddinxveen";627;"Waddinxveen";29291;"30-09-2020";"13-10-2020";126;430,2;2;6,8;0;0
"Wageningen";289;"Wageningen";39664;"30-09-2020";"13-10-2020";199;501,7;1;2,5;2;5
"Wassenaar";629;"Wassenaar";26305;"30-09-2020";"13-10-2020";118;448,6;0;0;1;3,8
"Waterland";852;"Waterland";17424;"30-09-2020";"13-10-2020";96;551;2;11,5;0;0
"Weert";988;"Weert";50105;"30-09-2020";"13-10-2020";198;395,2;1;2;1;2
"Weesp";457;"Weesp";19738;"30-09-2020";"13-10-2020";120;608;0;0;1;5,1
"West Betuwe";1960;"West Betuwe";51128;"30-09-2020";"13-10-2020";169;330,5;4;7,8;3;5,9
"West Maas en Waal";668;"West Maas en Waal";19324;"30-09-2020";"13-10-2020";62;320,8;1;5,2;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"30-09-2020";"13-10-2020";165;260,5;4;6,3;0;0
"Westerveld";1701;"Westerveld";19460;"30-09-2020";"13-10-2020";28;143,9;0;0;0;0
"Westervoort";293;"Westervoort";14971;"30-09-2020";"13-10-2020";46;307,3;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"30-09-2020";"13-10-2020";58;225,4;6;23,3;1;3,9
"Westland";1783;"Westland";110375;"30-09-2020";"13-10-2020";582;527,3;5;4,5;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"30-09-2020";"13-10-2020";45;173,7;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"30-09-2020";"13-10-2020";103;699,2;1;6,8;0;0
"Wierden";189;"Wierden";24446;"30-09-2020";"13-10-2020";104;425,4;0;0;0;0
"Wijchen";296;"Wijchen";41110;"30-09-2020";"13-10-2020";150;364,9;4;9,7;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"30-09-2020";"13-10-2020";114;468;1;4,1;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"30-09-2020";"13-10-2020";80;334,5;1;4,2;1;4,2
"Winterswijk";294;"Winterswijk";28854;"30-09-2020";"13-10-2020";43;149;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"30-09-2020";"13-10-2020";107;489,1;1;4,6;1;4,6
"Woerden";632;"Woerden";52299;"30-09-2020";"13-10-2020";218;416,8;6;11,5;1;1,9
"Wormerland";880;"Wormerland";16270;"30-09-2020";"13-10-2020";92;565,5;1;6,1;2;12,3
"Woudenberg";351;"Woudenberg";13362;"30-09-2020";"13-10-2020";59;441,6;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"30-09-2020";"13-10-2020";805;513,4;11;7;4;2,6
"Zaltbommel";297;"Zaltbommel";28881;"30-09-2020";"13-10-2020";106;367;1;3,5;0;0
"Zandvoort";473;"Zandvoort";17116;"30-09-2020";"13-10-2020";59;344,7;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"30-09-2020";"13-10-2020";67;295,8;1;4,4;0;0
"Zeist";355;"Zeist";64905;"30-09-2020";"13-10-2020";308;474,5;2;3,1;1;1,5
"Zevenaar";299;"Zevenaar";43750;"30-09-2020";"13-10-2020";109;249,1;4;9,1;0;0
"Zoetermeer";637;"Zoetermeer";125285;"30-09-2020";"13-10-2020";708;565,1;3;2,4;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"30-09-2020";"13-10-2020";37;430;1;11,6;0;0
"Zuidplas";1892;"Zuidplas";43885;"30-09-2020";"13-10-2020";232;528,7;2;4,6;0;0
"Zundert";879;"Zundert";21829;"30-09-2020";"13-10-2020";103;471,8;0;0;0;0
"Zutphen";301;"Zutphen";47934;"30-09-2020";"13-10-2020";107;223,2;1;2,1;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"30-09-2020";"13-10-2020";49;216;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"30-09-2020";"13-10-2020";304;679,5;0;0;3;6,7
"Zwolle";193;"Zwolle";128840;"30-09-2020";"13-10-2020";276;214,2;2;1,6;0;0
