"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Oost Gelre";1586;"Oost Gelre";29627;"27-05-2020";"09-06-2020";3;10,1;0;0;0;0
"Oosterhout";826;"Oosterhout";55982;"27-05-2020";"09-06-2020";1;1,8;0;0;0;0
"Ooststellingwerf";85;"Ooststellingwerf";25469;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Opmeer";432;"Opmeer";11836;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Opsterland";86;"Opsterland";29733;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Oss";828;"Oss";91915;"27-05-2020";"09-06-2020";15;16,3;0;0;0;0
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Ouder-Amstel";437;"Ouder-Amstel";14026;"27-05-2020";"09-06-2020";4;28,5;0;0;0;0
"Oudewater";589;"Oudewater";10230;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Overbetuwe";1734;"Overbetuwe";47906;"27-05-2020";"09-06-2020";3;6,3;0;0;0;0
"Papendrecht";590;"Papendrecht";32136;"27-05-2020";"09-06-2020";4;12,4;0;0;1;3,1
"Peel en Maas";1894;"Peel en Maas";43425;"27-05-2020";"09-06-2020";7;16,1;0;0;0;0
"Pekela";765;"Pekela";12196;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"27-05-2020";"09-06-2020";2;3,6;0;0;0;0
"Purmerend";439;"Purmerend";81249;"27-05-2020";"09-06-2020";5;6,2;1;1,2;1;1,2
"Putten";273;"Putten";24112;"27-05-2020";"09-06-2020";7;29;2;8,3;0;0
"Raalte";177;"Raalte";37712;"27-05-2020";"09-06-2020";1;2,7;0;0;1;2,7
"Reimerswaal";703;"Reimerswaal";22730;"27-05-2020";"09-06-2020";1;4,4;0;0;0;0
"Renkum";274;"Renkum";31419;"27-05-2020";"09-06-2020";2;6,4;0;0;0;0
"Renswoude";339;"Renswoude";5444;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Rheden";275;"Rheden";43761;"27-05-2020";"09-06-2020";23;52,6;0;0;0;0
"Rhenen";340;"Rhenen";20119;"27-05-2020";"09-06-2020";6;29,8;0;0;0;0
"Ridderkerk";597;"Ridderkerk";46189;"27-05-2020";"09-06-2020";11;23,8;0;0;0;0
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"27-05-2020";"09-06-2020";4;10,5;0;0;0;0
"Rijswijk";603;"Rijswijk";54450;"27-05-2020";"09-06-2020";13;23,9;2;3,7;0;0
"Roerdalen";1669;"Roerdalen";20574;"27-05-2020";"09-06-2020";1;4,9;0;0;1;4,9
"Roermond";957;"Roermond";58260;"27-05-2020";"09-06-2020";5;8,6;0;0;1;1,7
"Roosendaal";1674;"Roosendaal";77251;"27-05-2020";"09-06-2020";8;10,4;0;0;0;0
"Rotterdam";599;"Rotterdam";651157;"27-05-2020";"09-06-2020";127;19,5;5;0,8;9;1,4
"Rozendaal";277;"Rozendaal";1704;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"27-05-2020";"09-06-2020";1;4,4;0;0;0;0
"Schagen";441;"Schagen";46483;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Scherpenzeel";279;"Scherpenzeel";9880;"27-05-2020";"09-06-2020";1;10,1;0;0;0;0
"Schiedam";606;"Schiedam";78730;"27-05-2020";"09-06-2020";7;8,9;0;0;0;0
"Schiermonnikoog";88;"Schiermonnikoog";947;"27-05-2020";"09-06-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"27-05-2020";"09-06-2020";24;70,9;0;0;2;5,9
"Simpelveld";965;"Simpelveld";10555;"27-05-2020";"09-06-2020";1;9,5;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"27-05-2020";"09-06-2020";2;17,1;0;0;0;0
