"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Schagen";441;"Schagen";46483;"15-04-2020";"28-04-2020";12;25,8;1;2,2;2;4,3
"Scherpenzeel";279;"Scherpenzeel";9880;"15-04-2020";"28-04-2020";4;40,5;1;10,1;0;0
"Schiedam";606;"Schiedam";78730;"15-04-2020";"28-04-2020";86;109,2;7;8,9;8;10,2
"Schiermonnikoog";88;"Schiermonnikoog";947;"15-04-2020";"28-04-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"15-04-2020";"28-04-2020";4;11,8;1;3;1;3
"Simpelveld";965;"Simpelveld";10555;"15-04-2020";"28-04-2020";5;47,4;0;0;1;9,5
"Sint Anthonis";1702;"Sint Anthonis";11664;"15-04-2020";"28-04-2020";4;34,3;0;0;1;8,6
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"15-04-2020";"28-04-2020";20;68,5;4;13,7;2;6,8
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"15-04-2020";"28-04-2020";88;95,2;18;19,5;15;16,2
"Sliedrecht";610;"Sliedrecht";25220;"15-04-2020";"28-04-2020";17;67,4;1;4;1;4
"Sluis";1714;"Sluis";23210;"15-04-2020";"28-04-2020";1;4,3;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"15-04-2020";"28-04-2020";23;41;2;3,6;3;5,3
"Soest";342;"Soest";46606;"15-04-2020";"28-04-2020";13;27,9;2;4,3;4;8,6
"Someren";847;"Someren";19368;"15-04-2020";"28-04-2020";18;92,9;2;10,3;2;10,3
"Son en Breugel";848;"Son en Breugel";17322;"15-04-2020";"28-04-2020";15;86,6;2;11,5;4;23,1
"Stadskanaal";37;"Stadskanaal";31686;"15-04-2020";"28-04-2020";1;3,2;0;0;1;3,2
"Staphorst";180;"Staphorst";17145;"15-04-2020";"28-04-2020";13;75,8;1;5,8;1;5,8
"Stede Broec";532;"Stede Broec";21726;"15-04-2020";"28-04-2020";7;32,2;0;0;1;4,6
"Steenbergen";851;"Steenbergen";24416;"15-04-2020";"28-04-2020";28;114,7;1;4,1;5;20,5
"Steenwijkerland";1708;"Steenwijkerland";44126;"15-04-2020";"28-04-2020";28;63,5;2;4,5;5;11,3
"Stein";971;"Stein";25007;"15-04-2020";"28-04-2020";25;100;5;20;1;4
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"15-04-2020";"28-04-2020";24;37;2;3,1;2;3,1
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"15-04-2020";"28-04-2020";16;17,8;0;0;2;2,2
"Terneuzen";715;"Terneuzen";54426;"15-04-2020";"28-04-2020";20;36,7;4;7,3;1;1,8
"Terschelling";93;"Terschelling";4888;"15-04-2020";"28-04-2020";1;20,5;0;0;0;0
"Texel";448;"Texel";13575;"15-04-2020";"28-04-2020";0;0;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"15-04-2020";"28-04-2020";11;29,4;0;0;1;2,7
"Tholen";716;"Tholen";25757;"15-04-2020";"28-04-2020";20;77,6;0;0;1;3,9
"Tiel";281;"Tiel";42159;"15-04-2020";"28-04-2020";28;66,4;5;11,9;6;14,2
"Tilburg";855;"Tilburg";219789;"15-04-2020";"28-04-2020";131;59,6;8;3,6;27;12,3
"Tubbergen";183;"Tubbergen";21275;"15-04-2020";"28-04-2020";11;51,7;1;4,7;2;9,4
"Twenterand";1700;"Twenterand";33743;"15-04-2020";"28-04-2020";14;41,5;1;3;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"15-04-2020";"28-04-2020";4;11,8;1;3;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"15-04-2020";"28-04-2020";1;3,1;0;0;0;0
"Uden";856;"Uden";42119;"15-04-2020";"28-04-2020";30;71,2;1;2,4;6;14,2
"Uitgeest";450;"Uitgeest";13666;"15-04-2020";"28-04-2020";3;22;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"15-04-2020";"28-04-2020";6;20,4;0;0;1;3,4
"Urk";184;"Urk";21031;"15-04-2020";"28-04-2020";21;99,9;2;9,5;0;0
"Utrecht";344;"Utrecht";357597;"15-04-2020";"28-04-2020";218;61;35;9,8;19;5,3
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"15-04-2020";"28-04-2020";22;44,4;3;6,1;8;16,1
"Vaals";981;"Vaals";10105;"15-04-2020";"28-04-2020";4;39,6;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"15-04-2020";"28-04-2020";18;110;0;0;3;18,3
"Valkenswaard";858;"Valkenswaard";31193;"15-04-2020";"28-04-2020";54;173,1;2;6,4;9;28,9
"Veendam";47;"Veendam";27384;"15-04-2020";"28-04-2020";1;3,7;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"15-04-2020";"28-04-2020";66;99,3;9;13,5;3;4,5
"Veere";717;"Veere";21880;"15-04-2020";"28-04-2020";5;22,9;0;0;1;4,6
"Veldhoven";861;"Veldhoven";45466;"15-04-2020";"28-04-2020";26;57,2;3;6,6;1;2,2
"Velsen";453;"Velsen";68648;"15-04-2020";"28-04-2020";60;87,4;4;5,8;16;23,3
"Venlo";983;"Venlo";101802;"15-04-2020";"28-04-2020";75;73,7;10;9,8;10;9,8
"Venray";984;"Venray";43614;"15-04-2020";"28-04-2020";17;39;1;2,3;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"15-04-2020";"28-04-2020";57;100,3;4;7;5;8,8
"Vlaardingen";622;"Vlaardingen";73397;"15-04-2020";"28-04-2020";87;118,5;7;9,5;7;9,5
"Vlieland";96;"Vlieland";1155;"15-04-2020";"28-04-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"15-04-2020";"28-04-2020";3;6,8;1;2,3;1;2,3
"Voerendaal";986;"Voerendaal";12475;"15-04-2020";"28-04-2020";12;96,2;1;8;2;16
"Voorschoten";626;"Voorschoten";25596;"15-04-2020";"28-04-2020";13;50,8;0;0;1;3,9
"Voorst";285;"Voorst";24552;"15-04-2020";"28-04-2020";8;32,6;0;0;4;16,3
"Vught";865;"Vught";26558;"15-04-2020";"28-04-2020";23;86,6;1;3,8;1;3,8
"Waadhoeke";1949;"Waadhoeke";46090;"15-04-2020";"28-04-2020";25;54,2;2;4,3;4;8,7
"Waalre";866;"Waalre";17456;"15-04-2020";"28-04-2020";7;40,1;1;5,7;1;5,7
"Waalwijk";867;"Waalwijk";48637;"15-04-2020";"28-04-2020";35;72;2;4,1;7;14,4
"Waddinxveen";627;"Waddinxveen";29291;"15-04-2020";"28-04-2020";15;51,2;3;10,2;0;0
"Wageningen";289;"Wageningen";39664;"15-04-2020";"28-04-2020";12;30,3;4;10,1;2;5
"Wassenaar";629;"Wassenaar";26305;"15-04-2020";"28-04-2020";12;45,6;0;0;3;11,4
"Waterland";852;"Waterland";17424;"15-04-2020";"28-04-2020";7;40,2;1;5,7;1;5,7
"Weert";988;"Weert";50105;"15-04-2020";"28-04-2020";23;45,9;8;16;3;6
"Weesp";457;"Weesp";19738;"15-04-2020";"28-04-2020";30;152;0;0;4;20,3
"West Betuwe";1960;"West Betuwe";51128;"15-04-2020";"28-04-2020";46;90;4;7,8;12;23,5
"West Maas en Waal";668;"West Maas en Waal";19324;"15-04-2020";"28-04-2020";13;67,3;3;15,5;6;31
"Westerkwartier";1969;"Westerkwartier";63329;"15-04-2020";"28-04-2020";4;6,3;0;0;1;1,6
"Westerveld";1701;"Westerveld";19460;"15-04-2020";"28-04-2020";6;30,8;0;0;1;5,1
"Westervoort";293;"Westervoort";14971;"15-04-2020";"28-04-2020";10;66,8;2;13,4;3;20
"Westerwolde";1950;"Westerwolde";25733;"15-04-2020";"28-04-2020";1;3,9;0;0;0;0
"Westland";1783;"Westland";110375;"15-04-2020";"28-04-2020";79;71,6;4;3,6;4;3,6
"Weststellingwerf";98;"Weststellingwerf";25914;"15-04-2020";"28-04-2020";13;50,2;1;3,9;2;7,7
"Westvoorne";614;"Westvoorne";14731;"15-04-2020";"28-04-2020";1;6,8;0;0;0;0
"Wierden";189;"Wierden";24446;"15-04-2020";"28-04-2020";9;36,8;0;0;3;12,3
"Wijchen";296;"Wijchen";41110;"15-04-2020";"28-04-2020";29;70,5;1;2,4;5;12,2
"Wijdemeren";1696;"Wijdemeren";24358;"15-04-2020";"28-04-2020";5;20,5;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"15-04-2020";"28-04-2020";6;25,1;1;4,2;0;0
"Winterswijk";294;"Winterswijk";28854;"15-04-2020";"28-04-2020";15;52;1;3,5;2;6,9
"Woensdrecht";873;"Woensdrecht";21876;"15-04-2020";"28-04-2020";33;150,9;0;0;6;27,4
"Woerden";632;"Woerden";52299;"15-04-2020";"28-04-2020";31;59,3;2;3,8;3;5,7
"Wormerland";880;"Wormerland";16270;"15-04-2020";"28-04-2020";11;67,6;3;18,4;0;0
"Woudenberg";351;"Woudenberg";13362;"15-04-2020";"28-04-2020";7;52,4;0;0;1;7,5
"Zaanstad";479;"Zaanstad";156794;"15-04-2020";"28-04-2020";84;53,6;8;5,1;7;4,5
"Zaltbommel";297;"Zaltbommel";28881;"15-04-2020";"28-04-2020";31;107,3;1;3,5;5;17,3
"Zandvoort";473;"Zandvoort";17116;"15-04-2020";"28-04-2020";2;11,7;0;0;2;11,7
"Zeewolde";50;"Zeewolde";22653;"15-04-2020";"28-04-2020";14;61,8;3;13,2;1;4,4
"Zeist";355;"Zeist";64905;"15-04-2020";"28-04-2020";41;63,2;2;3,1;5;7,7
"Zevenaar";299;"Zevenaar";43750;"15-04-2020";"28-04-2020";18;41,1;4;9,1;5;11,4
"Zoetermeer";637;"Zoetermeer";125285;"15-04-2020";"28-04-2020";51;40,7;4;3,2;3;2,4
"Zoeterwoude";638;"Zoeterwoude";8605;"15-04-2020";"28-04-2020";1;11,6;1;11,6;0;0
"Zuidplas";1892;"Zuidplas";43885;"15-04-2020";"28-04-2020";49;111,7;3;6,8;12;27,3
"Zundert";879;"Zundert";21829;"15-04-2020";"28-04-2020";19;87;1;4,6;1;4,6
"Zutphen";301;"Zutphen";47934;"15-04-2020";"28-04-2020";22;45,9;3;6,3;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"15-04-2020";"28-04-2020";28;123,4;3;13,2;4;17,6
"Zwijndrecht";642;"Zwijndrecht";44737;"15-04-2020";"28-04-2020";48;107,3;5;11,2;8;17,9
"Zwolle";193;"Zwolle";128840;"15-04-2020";"28-04-2020";93;72,2;1;0,8;14;10,9
