"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Drechterland";498;"Drechterland";19719;"10-06-2020";"23-06-2020";2;10,1;0;0;0;0
"Drimmelen";1719;"Drimmelen";27272;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Dronten";303;"Dronten";41555;"10-06-2020";"23-06-2020";0;0;0;0;1;2,4
"Druten";225;"Druten";18926;"10-06-2020";"23-06-2020";1;5,3;0;0;0;0
"Duiven";226;"Duiven";25126;"10-06-2020";"23-06-2020";3;11,9;0;0;0;0
"Echt-Susteren";1711;"Echt-Susteren";31610;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Edam-Volendam";385;"Edam-Volendam";36197;"10-06-2020";"23-06-2020";1;2,8;1;2,8;0;0
"Ede";228;"Ede";117165;"10-06-2020";"23-06-2020";6;5,1;0;0;0;0
"Eemnes";317;"Eemnes";9247;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Eersel";770;"Eersel";19313;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"10-06-2020";"23-06-2020";2;7,8;0;0;0;0
"Eindhoven";772;"Eindhoven";234394;"10-06-2020";"23-06-2020";14;6;0;0;1;0,4
"Elburg";230;"Elburg";23161;"10-06-2020";"23-06-2020";2;8,6;0;0;0;0
"Emmen";114;"Emmen";107048;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Enkhuizen";388;"Enkhuizen";18591;"10-06-2020";"23-06-2020";1;5,4;0;0;0;0
"Enschede";153;"Enschede";159640;"10-06-2020";"23-06-2020";8;5;0;0;0;0
"Epe";232;"Epe";33178;"10-06-2020";"23-06-2020";1;3;0;0;0;0
"Ermelo";233;"Ermelo";27008;"10-06-2020";"23-06-2020";7;25,9;0;0;0;0
"Etten-Leur";777;"Etten-Leur";43878;"10-06-2020";"23-06-2020";6;13,7;0;0;0;0
"Geertruidenberg";779;"Geertruidenberg";21544;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"10-06-2020";"23-06-2020";2;5;0;0;0;0
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"10-06-2020";"23-06-2020";16;52,1;0;0;0;0
"Gennep";907;"Gennep";16921;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Gilze en Rijen";784;"Gilze en Rijen";26431;"10-06-2020";"23-06-2020";2;7,6;0;0;0;0
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"10-06-2020";"23-06-2020";2;4;1;2;0;0
"Goes";664;"Goes";38082;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Goirle";785;"Goirle";23904;"10-06-2020";"23-06-2020";2;8,4;0;0;0;0
"Gooise Meren";1942;"Gooise Meren";58055;"10-06-2020";"23-06-2020";5;8,6;0;0;0;0
"Gorinchem";512;"Gorinchem";37022;"10-06-2020";"23-06-2020";1;2,7;0;0;0;0
"Gouda";513;"Gouda";73427;"10-06-2020";"23-06-2020";4;5,4;0;0;0;0
"Grave";786;"Grave";12436;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"'s-Gravenhage";518;"'s-Gravenhage";545838;"10-06-2020";"23-06-2020";148;27,1;7;1,3;3;0,5
"Groningen";14;"Groningen";232874;"10-06-2020";"23-06-2020";2;0,9;0;0;0;0
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"10-06-2020";"23-06-2020";1;7,1;0;0;0;0
"Haaksbergen";158;"Haaksbergen";24311;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Haaren";788;"Haaren";14370;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Haarlem";392;"Haarlem";162902;"10-06-2020";"23-06-2020";9;5,5;0;0;0;0
"Haarlemmermeer";394;"Haarlemmermeer";156002;"10-06-2020";"23-06-2020";6;3,8;0;0;0;0
"Halderberge";1655;"Halderberge";30284;"10-06-2020";"23-06-2020";1;3,3;0;0;0;0
"Hardenberg";160;"Hardenberg";60948;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Harderwijk";243;"Harderwijk";48414;"10-06-2020";"23-06-2020";6;12,4;0;0;1;2,1
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Harlingen";72;"Harlingen";15722;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Hattem";244;"Hattem";12209;"10-06-2020";"23-06-2020";1;8,2;0;0;0;0
"Heemskerk";396;"Heemskerk";39182;"10-06-2020";"23-06-2020";6;15,3;0;0;0;0
"Heemstede";397;"Heemstede";27234;"10-06-2020";"23-06-2020";4;14,7;0;0;0;0
"Heerde";246;"Heerde";18589;"10-06-2020";"23-06-2020";1;5,4;0;0;0;0
"Heerenveen";74;"Heerenveen";50493;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Heerhugowaard";398;"Heerhugowaard";57587;"10-06-2020";"23-06-2020";1;1,7;0;0;0;0
"Heerlen";917;"Heerlen";87086;"10-06-2020";"23-06-2020";6;6,9;0;0;0;0
