"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Bergeijk";1724;"Bergeijk";18635;"01-04-2020";"14-04-2020";18;96,6;4;21,5;3;16,1
"Bergen (L.)";893;"Bergen (L.)";13085;"01-04-2020";"14-04-2020";8;61,1;2;15,3;2;15,3
"Bergen (NH.)";373;"Bergen (NH.)";29839;"01-04-2020";"14-04-2020";18;60,3;3;10,1;2;6,7
"Bergen op Zoom";748;"Bergen op Zoom";67496;"01-04-2020";"14-04-2020";37;54,8;6;8,9;1;1,5
"Berkelland";1859;"Berkelland";43747;"01-04-2020";"14-04-2020";26;59,4;4;9,1;1;2,3
"Bernheze";1721;"Bernheze";31240;"01-04-2020";"14-04-2020";71;227,3;13;41,6;20;64
"Best";753;"Best";29988;"01-04-2020";"14-04-2020";15;50;6;20;3;10
"Beuningen";209;"Beuningen";25890;"01-04-2020";"14-04-2020";14;54,1;5;19,3;1;3,9
"Beverwijk";375;"Beverwijk";41626;"01-04-2020";"14-04-2020";31;74,5;6;14,4;3;7,2
"Bladel";1728;"Bladel";20390;"01-04-2020";"14-04-2020";17;83,4;6;29,4;2;9,8
"Blaricum";376;"Blaricum";11540;"01-04-2020";"14-04-2020";7;60,7;0;0;2;17,3
"Bloemendaal";377;"Bloemendaal";23571;"01-04-2020";"14-04-2020";10;42,4;2;8,5;3;12,7
"Bodegraven-Reeuwijk";1901;"Bodegraven-Reeuwijk";34872;"01-04-2020";"14-04-2020";11;31,5;2;5,7;0;0
"Boekel";755;"Boekel";10785;"01-04-2020";"14-04-2020";17;157,6;4;37,1;4;37,1
"Borger-Odoorn";1681;"Borger-Odoorn";25559;"01-04-2020";"14-04-2020";2;7,8;1;3,9;1;3,9
"Borne";147;"Borne";23312;"01-04-2020";"14-04-2020";17;72,9;2;8,6;2;8,6
"Borsele";654;"Borsele";22739;"01-04-2020";"14-04-2020";12;52,8;2;8,8;0;0
"Boxmeer";756;"Boxmeer";29365;"01-04-2020";"14-04-2020";41;139,6;3;10,2;10;34,1
"Boxtel";757;"Boxtel";30801;"01-04-2020";"14-04-2020";14;45,5;4;13;3;9,7
"Breda";758;"Breda";184069;"01-04-2020";"14-04-2020";104;56,5;12;6,5;21;11,4
"Brielle";501;"Brielle";17271;"01-04-2020";"14-04-2020";11;63,7;3;17,4;0;0
"Bronckhorst";1876;"Bronckhorst";36055;"01-04-2020";"14-04-2020";18;49,9;3;8,3;3;8,3
"Brummen";213;"Brummen";20726;"01-04-2020";"14-04-2020";13;62,7;8;38,6;3;14,5
"Brunssum";899;"Brunssum";27821;"01-04-2020";"14-04-2020";28;100,6;11;39,5;3;10,8
"Bunnik";312;"Bunnik";15191;"01-04-2020";"14-04-2020";8;52,7;3;19,7;1;6,6
"Bunschoten";313;"Bunschoten";21866;"01-04-2020";"14-04-2020";26;118,9;4;18,3;2;9,1
"Buren";214;"Buren";26749;"01-04-2020";"14-04-2020";13;48,6;4;15;2;7,5
"Capelle aan den IJssel";502;"Capelle aan den IJssel";67122;"01-04-2020";"14-04-2020";116;172,8;16;23,8;20;29,8
"Castricum";383;"Castricum";35986;"01-04-2020";"14-04-2020";29;80,6;2;5,6;3;8,3
"Coevorden";109;"Coevorden";35297;"01-04-2020";"14-04-2020";18;51;4;11,3;1;2,8
"Cranendonck";1706;"Cranendonck";21138;"01-04-2020";"14-04-2020";75;354,8;14;66,2;14;66,2
"Cuijk";1684;"Cuijk";25130;"01-04-2020";"14-04-2020";23;91,5;3;11,9;3;11,9
"Culemborg";216;"Culemborg";28955;"01-04-2020";"14-04-2020";16;55,3;3;10,4;2;6,9
"Dalfsen";148;"Dalfsen";28587;"01-04-2020";"14-04-2020";38;132,9;6;21;5;17,5
"Dantumadiel";1891;"Dantumadiel";18922;"01-04-2020";"14-04-2020";2;10,6;1;5,3;0;0
"De Bilt";310;"De Bilt";43137;"01-04-2020";"14-04-2020";30;69,5;7;16,2;6;13,9
"De Fryske Marren";1940;"De Fryske Marren";51564;"01-04-2020";"14-04-2020";22;42,7;2;3,9;3;5,8
"De Ronde Venen";736;"De Ronde Venen";44456;"01-04-2020";"14-04-2020";29;65,2;13;29,2;3;6,7
"De Wolden";1690;"De Wolden";24330;"01-04-2020";"14-04-2020";21;86,3;7;28,8;0;0
"Delft";503;"Delft";103595;"01-04-2020";"14-04-2020";49;47,3;10;9,7;4;3,9
"Delfzijl";10;"Delfzijl";24678;"01-04-2020";"14-04-2020";4;16,2;1;4,1;0;0
"Den Helder";400;"Den Helder";56296;"01-04-2020";"14-04-2020";19;33,8;4;7,1;0;0
"Deurne";762;"Deurne";32471;"01-04-2020";"14-04-2020";43;132,4;7;21,6;10;30,8
"Deventer";150;"Deventer";100719;"01-04-2020";"14-04-2020";63;62,6;16;15,9;4;4
"Diemen";384;"Diemen";30780;"01-04-2020";"14-04-2020";27;87,7;5;16,2;3;9,7
"Dinkelland";1774;"Dinkelland";26461;"01-04-2020";"14-04-2020";22;83,1;1;3,8;3;11,3
"Doesburg";221;"Doesburg";11077;"01-04-2020";"14-04-2020";10;90,3;3;27,1;3;27,1
"Doetinchem";222;"Doetinchem";58001;"01-04-2020";"14-04-2020";29;50;4;6,9;3;5,2
"Dongen";766;"Dongen";26222;"01-04-2020";"14-04-2020";20;76,3;3;11,4;4;15,3
"Dordrecht";505;"Dordrecht";119284;"01-04-2020";"14-04-2020";106;88,9;23;19,3;11;9,2
"Drechterland";498;"Drechterland";19719;"01-04-2020";"14-04-2020";25;126,8;1;5,1;7;35,5
"Drimmelen";1719;"Drimmelen";27272;"01-04-2020";"14-04-2020";11;40,3;5;18,3;2;7,3
"Dronten";303;"Dronten";41555;"01-04-2020";"14-04-2020";45;108,3;7;16,8;6;14,4
"Druten";225;"Druten";18926;"01-04-2020";"14-04-2020";62;327,6;6;31,7;7;37
"Duiven";226;"Duiven";25126;"01-04-2020";"14-04-2020";21;83,6;6;23,9;2;8
"Echt-Susteren";1711;"Echt-Susteren";31610;"01-04-2020";"14-04-2020";26;82,3;9;28,5;7;22,1
"Edam-Volendam";385;"Edam-Volendam";36197;"01-04-2020";"14-04-2020";29;80,1;7;19,3;0;0
"Ede";228;"Ede";117165;"01-04-2020";"14-04-2020";67;57,2;17;14,5;6;5,1
"Eemnes";317;"Eemnes";9247;"01-04-2020";"14-04-2020";7;75,7;0;0;0;0
"Eersel";770;"Eersel";19313;"01-04-2020";"14-04-2020";24;124,3;4;20,7;6;31,1
"Eijsden-Margraten";1903;"Eijsden-Margraten";25768;"01-04-2020";"14-04-2020";63;244,5;22;85,4;13;50,5
"Eindhoven";772;"Eindhoven";234394;"01-04-2020";"14-04-2020";131;55,9;53;22,6;37;15,8
"Elburg";230;"Elburg";23161;"01-04-2020";"14-04-2020";57;246,1;13;56,1;2;8,6
"Emmen";114;"Emmen";107048;"01-04-2020";"14-04-2020";42;39,2;5;4,7;6;5,6
"Enkhuizen";388;"Enkhuizen";18591;"01-04-2020";"14-04-2020";5;26,9;4;21,5;0;0
"Enschede";153;"Enschede";159640;"01-04-2020";"14-04-2020";72;45,1;20;12,5;8;5
"Epe";232;"Epe";33178;"01-04-2020";"14-04-2020";39;117,5;14;42,2;7;21,1
"Ermelo";233;"Ermelo";27008;"01-04-2020";"14-04-2020";41;151,8;6;22,2;6;22,2
"Etten-Leur";777;"Etten-Leur";43878;"01-04-2020";"14-04-2020";56;127,6;9;20,5;14;31,9
"Geertruidenberg";779;"Geertruidenberg";21544;"01-04-2020";"14-04-2020";7;32,5;0;0;2;9,3
"Geldrop-Mierlo";1771;"Geldrop-Mierlo";39726;"01-04-2020";"14-04-2020";39;98,2;9;22,7;9;22,7
"Gemert-Bakel";1652;"Gemert-Bakel";30723;"01-04-2020";"14-04-2020";39;126,9;5;16,3;10;32,5
"Gennep";907;"Gennep";16921;"01-04-2020";"14-04-2020";25;147,7;3;17,7;5;29,5
"Gilze en Rijen";784;"Gilze en Rijen";26431;"01-04-2020";"14-04-2020";23;87;4;15,1;6;22,7
"Goeree-Overflakkee";1924;"Goeree-Overflakkee";50049;"01-04-2020";"14-04-2020";95;189,8;14;28;19;38
"Goes";664;"Goes";38082;"01-04-2020";"14-04-2020";33;86,7;2;5,3;7;18,4
"Goirle";785;"Goirle";23904;"01-04-2020";"14-04-2020";22;92;6;25,1;5;20,9
"Gooise Meren";1942;"Gooise Meren";58055;"01-04-2020";"14-04-2020";36;62;5;8,6;4;6,9
"Gorinchem";512;"Gorinchem";37022;"01-04-2020";"14-04-2020";74;199,9;6;16,2;10;27
"Gouda";513;"Gouda";73427;"01-04-2020";"14-04-2020";101;137,6;13;17,7;12;16,3
"Grave";786;"Grave";12436;"01-04-2020";"14-04-2020";14;112,6;4;32,2;4;32,2
"'s-Gravenhage";518;"'s-Gravenhage";545838;"01-04-2020";"14-04-2020";432;79,1;116;21,3;65;11,9
"Groningen";14;"Groningen";232874;"01-04-2020";"14-04-2020";42;18;4;1,7;1;0,4
"Gulpen-Wittem";1729;"Gulpen-Wittem";14171;"01-04-2020";"14-04-2020";30;211,7;4;28,2;5;35,3
"Haaksbergen";158;"Haaksbergen";24311;"01-04-2020";"14-04-2020";29;119,3;7;28,8;2;8,2
"Haaren";788;"Haaren";14370;"01-04-2020";"14-04-2020";10;69,6;3;20,9;0;0
"Haarlem";392;"Haarlem";162902;"01-04-2020";"14-04-2020";106;65,1;20;12,3;26;16
"Haarlemmermeer";394;"Haarlemmermeer";156002;"01-04-2020";"14-04-2020";86;55,1;20;12,8;8;5,1
"Halderberge";1655;"Halderberge";30284;"01-04-2020";"14-04-2020";27;89,2;1;3,3;3;9,9
"Hardenberg";160;"Hardenberg";60948;"01-04-2020";"14-04-2020";103;169;11;18;7;11,5
"Harderwijk";243;"Harderwijk";48414;"01-04-2020";"14-04-2020";37;76,4;10;20,7;8;16,5
"Hardinxveld-Giessendam";523;"Hardinxveld-Giessendam";18295;"01-04-2020";"14-04-2020";13;71,1;0;0;1;5,5
"Harlingen";72;"Harlingen";15722;"01-04-2020";"14-04-2020";7;44,5;2;12,7;0;0
"Hattem";244;"Hattem";12209;"01-04-2020";"14-04-2020";20;163,8;3;24,6;3;24,6
"Heemskerk";396;"Heemskerk";39182;"01-04-2020";"14-04-2020";31;79,1;2;5,1;4;10,2
"Heemstede";397;"Heemstede";27234;"01-04-2020";"14-04-2020";37;135,9;2;7,3;16;58,8
"Heerde";246;"Heerde";18589;"01-04-2020";"14-04-2020";58;312;3;16,1;7;37,7
"Heerenveen";74;"Heerenveen";50493;"01-04-2020";"14-04-2020";50;99;3;5,9;10;19,8
"Heerhugowaard";398;"Heerhugowaard";57587;"01-04-2020";"14-04-2020";56;97,2;3;5,2;3;5,2
"Heerlen";917;"Heerlen";87086;"01-04-2020";"14-04-2020";126;144,7;29;33,3;19;21,8
"Heeze-Leende";1658;"Heeze-Leende";16152;"01-04-2020";"14-04-2020";33;204,3;6;37,1;7;43,3
"Heiloo";399;"Heiloo";23968;"01-04-2020";"14-04-2020";17;70,9;2;8,3;0;0
"Hellendoorn";163;"Hellendoorn";35916;"01-04-2020";"14-04-2020";21;58,5;3;8,4;3;8,4
"Hellevoetsluis";530;"Hellevoetsluis";40142;"01-04-2020";"14-04-2020";31;77,2;10;24,9;0;0
"Helmond";794;"Helmond";92423;"01-04-2020";"14-04-2020";111;120,1;41;44,4;16;17,3
"Hendrik-Ido-Ambacht";531;"Hendrik-Ido-Ambacht";31202;"01-04-2020";"14-04-2020";17;54,5;3;9,6;3;9,6
"Hengelo";164;"Hengelo";81140;"01-04-2020";"14-04-2020";56;69;9;11,1;7;8,6
"'s-Hertogenbosch";796;"'s-Hertogenbosch";155111;"01-04-2020";"14-04-2020";127;81,9;27;17,4;29;18,7
"Het Hogeland";1966;"Het Hogeland";47801;"01-04-2020";"14-04-2020";13;27,2;3;6,3;1;2,1
"Heumen";252;"Heumen";16454;"01-04-2020";"14-04-2020";22;133,7;6;36,5;2;12,2
"Heusden";797;"Heusden";44692;"01-04-2020";"14-04-2020";30;67,1;7;15,7;7;15,7
"Hillegom";534;"Hillegom";22209;"01-04-2020";"14-04-2020";13;58,5;2;9;1;4,5
"Hilvarenbeek";798;"Hilvarenbeek";15518;"01-04-2020";"14-04-2020";10;64,4;2;12,9;2;12,9
"Hilversum";402;"Hilversum";90831;"01-04-2020";"14-04-2020";35;38,5;4;4,4;3;3,3
"Hoeksche Waard";1963;"Hoeksche Waard";87401;"01-04-2020";"14-04-2020";75;85,8;17;19,5;4;4,6
"Hof van Twente";1735;"Hof van Twente";35017;"01-04-2020";"14-04-2020";33;94,2;4;11,4;4;11,4
"Hollands Kroon";1911;"Hollands Kroon";48432;"01-04-2020";"14-04-2020";21;43,4;4;8,3;2;4,1
"Hoogeveen";118;"Hoogeveen";55699;"01-04-2020";"14-04-2020";30;53,9;6;10,8;2;3,6
"Hoorn";405;"Hoorn";73261;"01-04-2020";"14-04-2020";34;46,4;10;13,6;5;6,8
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"01-04-2020";"14-04-2020";48;113,1;6;14,1;4;9,4
"Houten";321;"Houten";50146;"01-04-2020";"14-04-2020";36;71,8;9;17,9;7;14
"Huizen";406;"Huizen";41273;"01-04-2020";"14-04-2020";23;55,7;4;9,7;2;4,8
"Hulst";677;"Hulst";27556;"01-04-2020";"14-04-2020";19;69;3;10,9;4;14,5
"IJsselstein";353;"IJsselstein";34109;"01-04-2020";"14-04-2020";37;108,5;8;23,5;16;46,9
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"01-04-2020";"14-04-2020";8;29,3;1;3,7;2;7,3
"Kampen";166;"Kampen";54319;"01-04-2020";"14-04-2020";151;278;17;31,3;21;38,7
"Kapelle";678;"Kapelle";12695;"01-04-2020";"14-04-2020";13;102,4;1;7,9;1;7,9
"Katwijk";537;"Katwijk";65753;"01-04-2020";"14-04-2020";67;101,9;12;18,3;5;7,6
"Kerkrade";928;"Kerkrade";45749;"01-04-2020";"14-04-2020";62;135,5;18;39,3;7;15,3
"Koggenland";1598;"Koggenland";22749;"01-04-2020";"14-04-2020";14;61,5;1;4,4;3;13,2
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"01-04-2020";"14-04-2020";21;71,1;5;16,9;1;3,4
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"01-04-2020";"14-04-2020";47;83,5;11;19,5;11;19,5
"Laarbeek";1659;"Laarbeek";22523;"01-04-2020";"14-04-2020";21;93,2;9;40;10;44,4
"Landerd";1685;"Landerd";15730;"01-04-2020";"14-04-2020";45;286,1;9;57,2;8;50,9
"Landgraaf";882;"Landgraaf";37445;"01-04-2020";"14-04-2020";52;138,9;18;48,1;7;18,7
"Landsmeer";415;"Landsmeer";11491;"01-04-2020";"14-04-2020";8;69,6;0;0;0;0
"Langedijk";416;"Langedijk";28163;"01-04-2020";"14-04-2020";19;67,5;5;17,8;1;3,6
"Lansingerland";1621;"Lansingerland";62384;"01-04-2020";"14-04-2020";69;110,6;15;24;16;25,6
"Laren";417;"Laren";11280;"01-04-2020";"14-04-2020";7;62,1;1;8,9;0;0
"Leeuwarden";80;"Leeuwarden";124084;"01-04-2020";"14-04-2020";20;16,1;8;6,4;2;1,6
"Leiden";546;"Leiden";125099;"01-04-2020";"14-04-2020";53;42,4;15;12;6;4,8
"Leiderdorp";547;"Leiderdorp";27056;"01-04-2020";"14-04-2020";14;51,7;5;18,5;3;11,1
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"01-04-2020";"14-04-2020";37;48,3;7;9,1;3;3,9
"Lelystad";995;"Lelystad";78598;"01-04-2020";"14-04-2020";48;61,1;17;21,6;5;6,4
"Leudal";1640;"Leudal";35879;"01-04-2020";"14-04-2020";70;195,1;12;33,4;10;27,9
"Leusden";327;"Leusden";30401;"01-04-2020";"14-04-2020";14;46,1;2;6,6;1;3,3
"Lingewaard";1705;"Lingewaard";46601;"01-04-2020";"14-04-2020";32;68,7;10;21,5;2;4,3
"Lisse";553;"Lisse";22955;"01-04-2020";"14-04-2020";8;34,9;3;13,1;1;4,4
"Lochem";262;"Lochem";33729;"01-04-2020";"14-04-2020";31;91,9;7;20,8;4;11,9
"Loon op Zand";809;"Loon op Zand";23408;"01-04-2020";"14-04-2020";8;34,2;4;17,1;2;8,5
"Lopik";331;"Lopik";14467;"01-04-2020";"14-04-2020";15;103,7;8;55,3;2;13,8
"Loppersum";24;"Loppersum";9537;"01-04-2020";"14-04-2020";0;0;0;0;0;0
"Losser";168;"Losser";22683;"01-04-2020";"14-04-2020";11;48,5;1;4,4;0;0
"Maasdriel";263;"Maasdriel";25030;"01-04-2020";"14-04-2020";14;55,9;4;16;2;8
"Maasgouw";1641;"Maasgouw";23965;"01-04-2020";"14-04-2020";31;129,4;7;29,2;7;29,2
"Maassluis";556;"Maassluis";33213;"01-04-2020";"14-04-2020";20;60,2;4;12;1;3
"Maastricht";935;"Maastricht";121575;"01-04-2020";"14-04-2020";263;216,3;52;42,8;35;28,8
"Medemblik";420;"Medemblik";45101;"01-04-2020";"14-04-2020";27;59,9;5;11,1;4;8,9
"Meerssen";938;"Meerssen";18828;"01-04-2020";"14-04-2020";46;244,3;7;37,2;5;26,6
"Meierijstad";1948;"Meierijstad";81194;"01-04-2020";"14-04-2020";125;154;28;34,5;38;46,8
"Meppel";119;"Meppel";33920;"01-04-2020";"14-04-2020";14;41,3;4;11,8;2;5,9
"Middelburg";687;"Middelburg";48822;"01-04-2020";"14-04-2020";19;38,9;3;6,1;2;4,1
"Midden-Delfland";1842;"Midden-Delfland";19341;"01-04-2020";"14-04-2020";6;31;1;5,2;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"01-04-2020";"14-04-2020";7;21,1;0;0;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"01-04-2020";"14-04-2020";16;26,3;2;3,3;2;3,3
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"01-04-2020";"14-04-2020";12;109,7;0;0;2;18,3
"Moerdijk";1709;"Moerdijk";37129;"01-04-2020";"14-04-2020";25;67,3;7;18,9;4;10,8
"Molenlanden";1978;"Molenlanden";43909;"01-04-2020";"14-04-2020";46;104,8;4;9,1;2;4,6
"Montferland";1955;"Montferland";36011;"01-04-2020";"14-04-2020";35;97,2;3;8,3;1;2,8
"Montfoort";335;"Montfoort";13917;"01-04-2020";"14-04-2020";12;86,2;1;7,2;2;14,4
"Mook en Middelaar";944;"Mook en Middelaar";7847;"01-04-2020";"14-04-2020";13;165,7;3;38,2;2;25,5
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"01-04-2020";"14-04-2020";25;102,7;5;20,5;7;28,8
"Nederweert";946;"Nederweert";17019;"01-04-2020";"14-04-2020";7;41,1;4;23,5;3;17,6
"Nieuwegein";356;"Nieuwegein";63462;"01-04-2020";"14-04-2020";36;56,7;17;26,8;9;14,2
"Nieuwkoop";569;"Nieuwkoop";28811;"01-04-2020";"14-04-2020";20;69,4;3;10,4;4;13,9
"Nijkerk";267;"Nijkerk";43171;"01-04-2020";"14-04-2020";19;44;7;16,2;0;0
"Nijmegen";268;"Nijmegen";177659;"01-04-2020";"14-04-2020";192;108,1;26;14,6;28;15,8
"Nissewaard";1930;"Nissewaard";85219;"01-04-2020";"14-04-2020";63;73,9;12;14,1;5;5,9
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"01-04-2020";"14-04-2020";17;37,6;2;4,4;1;2,2
"Noord-Beveland";1695;"Noord-Beveland";7392;"01-04-2020";"14-04-2020";2;27,1;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"01-04-2020";"14-04-2020";9;28,8;3;9,6;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"01-04-2020";"14-04-2020";22;46,5;3;6,3;3;6,3
"Noordwijk";575;"Noordwijk";43508;"01-04-2020";"14-04-2020";10;23;2;4,6;1;2,3
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"01-04-2020";"14-04-2020";19;81,3;5;21,4;3;12,8
"Nunspeet";302;"Nunspeet";27851;"01-04-2020";"14-04-2020";51;183,1;11;39,5;8;28,7
"Oegstgeest";579;"Oegstgeest";24840;"01-04-2020";"14-04-2020";11;44,3;2;8,1;0;0
"Oirschot";823;"Oirschot";18714;"01-04-2020";"14-04-2020";18;96,2;3;16;3;16
"Oisterwijk";824;"Oisterwijk";26245;"01-04-2020";"14-04-2020";18;68,6;7;26,7;1;3,8
"Oldambt";1895;"Oldambt";38209;"01-04-2020";"14-04-2020";3;7,9;2;5,2;0;0
"Oldebroek";269;"Oldebroek";23646;"01-04-2020";"14-04-2020";55;232,6;16;67,7;7;29,6
"Oldenzaal";173;"Oldenzaal";31836;"01-04-2020";"14-04-2020";16;50,3;4;12,6;2;6,3
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"01-04-2020";"14-04-2020";21;115,1;6;32,9;2;11
"Ommen";175;"Ommen";18009;"01-04-2020";"14-04-2020";21;116,6;3;16,7;3;16,7
"Oost Gelre";1586;"Oost Gelre";29627;"01-04-2020";"14-04-2020";21;70,9;6;20,3;3;10,1
"Oosterhout";826;"Oosterhout";55982;"01-04-2020";"14-04-2020";26;46,4;6;10,7;6;10,7
"Ooststellingwerf";85;"Ooststellingwerf";25469;"01-04-2020";"14-04-2020";1;3,9;0;0;0;0
"Oostzaan";431;"Oostzaan";9735;"01-04-2020";"14-04-2020";8;82,2;5;51,4;1;10,3
"Opmeer";432;"Opmeer";11836;"01-04-2020";"14-04-2020";2;16,9;0;0;1;8,4
"Opsterland";86;"Opsterland";29733;"01-04-2020";"14-04-2020";10;33,6;2;6,7;0;0
"Oss";828;"Oss";91915;"01-04-2020";"14-04-2020";147;159,9;33;35,9;42;45,7
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"01-04-2020";"14-04-2020";32;81,2;9;22,8;3;7,6
"Ouder-Amstel";437;"Ouder-Amstel";14026;"01-04-2020";"14-04-2020";9;64,2;1;7,1;0;0
"Oudewater";589;"Oudewater";10230;"01-04-2020";"14-04-2020";15;146,6;5;48,9;3;29,3
"Overbetuwe";1734;"Overbetuwe";47906;"01-04-2020";"14-04-2020";34;71;12;25;6;12,5
"Papendrecht";590;"Papendrecht";32136;"01-04-2020";"14-04-2020";31;96,5;4;12,4;6;18,7
"Peel en Maas";1894;"Peel en Maas";43425;"01-04-2020";"14-04-2020";69;158,9;19;43,8;18;41,5
"Pekela";765;"Pekela";12196;"01-04-2020";"14-04-2020";0;0;0;0;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"01-04-2020";"14-04-2020";36;65,1;7;12,7;5;9
"Purmerend";439;"Purmerend";81249;"01-04-2020";"14-04-2020";70;86,2;13;16;10;12,3
"Putten";273;"Putten";24112;"01-04-2020";"14-04-2020";6;24,9;2;8,3;0;0
"Raalte";177;"Raalte";37712;"01-04-2020";"14-04-2020";35;92,8;3;8;3;8
"Reimerswaal";703;"Reimerswaal";22730;"01-04-2020";"14-04-2020";16;70,4;0;0;0;0
"Renkum";274;"Renkum";31419;"01-04-2020";"14-04-2020";22;70;3;9,5;2;6,4
"Renswoude";339;"Renswoude";5444;"01-04-2020";"14-04-2020";11;202,1;4;73,5;5;91,8
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"01-04-2020";"14-04-2020";8;61;3;22,9;2;15,3
"Rheden";275;"Rheden";43761;"01-04-2020";"14-04-2020";21;48;5;11,4;7;16
"Rhenen";340;"Rhenen";20119;"01-04-2020";"14-04-2020";10;49,7;1;5;4;19,9
"Ridderkerk";597;"Ridderkerk";46189;"01-04-2020";"14-04-2020";30;65;6;13;7;15,2
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"01-04-2020";"14-04-2020";47;123,1;12;31,4;4;10,5
"Rijswijk";603;"Rijswijk";54450;"01-04-2020";"14-04-2020";39;71,6;9;16,5;8;14,7
"Roerdalen";1669;"Roerdalen";20574;"01-04-2020";"14-04-2020";14;68;6;29,2;4;19,4
"Roermond";957;"Roermond";58260;"01-04-2020";"14-04-2020";51;87,5;13;22,3;12;20,6
"Roosendaal";1674;"Roosendaal";77251;"01-04-2020";"14-04-2020";102;132;5;6,5;11;14,2
